feature	f1.naiveBayes	X140424_UNC13_SN749_0344_AC3WUKACXX_AGTTCC_L004	X120201_UNC11_SN627_0181_AC0CETACXX_GCCAAT_L001	X120425_UNC11_SN627_0224_BD0VAKACXX_CAGATC_L006	X120425_UNC11_SN627_0224_BD0VAKACXX_GATCAG_L008	X120425_UNC11_SN627_0224_BD0VAKACXX_TAGCTT_L004	X120604_UNC13_SN749_0179_AC0V5LACXX_GCCAAT_L004	X120201_UNC11_SN627_0181_AC0CETACXX_TAGCTT_L004	X120215_UNC10_SN254_0327_AC0CMCACXX_TAGCTT_L006	X120215_UNC10_SN254_0327_AC0CMCACXX_TAGCTT_L007	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L001	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L003	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L004	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L002	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L003	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L004	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L005	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L005	X120611_UNC15_SN850_0219_BD120UACXX_GCCAAT_L003	X120430_UNC10_SN254_0353_AC0TGUACXX_TGACCA_L003	X120501_UNC16_SN851_0154_BC0MB8ACXX_ACTTGA_L008	X120514_UNC16_SN851_0158_AC0UWTACXX_ACTTGA_L003	X131008_UNC15_SN850_0331_AC2KJ8ACXX_AGTCAA_L006	X131016_UNC15_SN850_0333_AC2MBAACXX_GTGGCC_L006	X121126_UNC9_SN296_0314_BC11Y0ACXX_CAGATC_L002	X121126_UNC9_SN296_0314_BC11Y0ACXX_TAGCTT_L003	X130205_UNC16_SN851_0213_AD1TC5ACXX_CTTGTA_L003	X130722_UNC9_SN296_0385_AD2F28ACXX_TAGCTT_L005	X131217_UNC14_SN744_0384_BC32YDACXX_GCCAAT_L003	X131217_UNC15_SN850_0343_AC330UACXX_CGATGT_L003	X140318_UNC12_SN629_0354_AC3K7VACXX_CTTGTA_L005	X140312_UNC15_SN850_0357_AC3M7FACXX_TTAGGC_L008	X130226_UNC14_SN744_0315_AD1V5TACXX_GCCAAT_L003	X111212_UNC15_SN850_0155_AD087AACXX_ACTTGA_L004	X120514_UNC16_SN851_0158_AC0UWTACXX_ACTTGA_L006	X120514_UNC11_SN627_0229_AD121AACXX_GATCAG_L006	X130814_UNC10_SN254_0487_AC2BD1ACXX_ACAGTG_L004	X130226_UNC14_SN744_0315_AD1V5TACXX_ATCACG_L004	X130722_UNC9_SN296_0385_AD2F28ACXX_ACTTGA_L006	X120501_UNC11_SN627_0226_AC0TGKACXX_GCCAAT_L007	X140826_UNC9_SN296_0432_AC5CAJACXX_CGTACG_L004	X130226_UNC14_SN744_0315_AD1V5TACXX_GCCAAT_L008	X120507_UNC10_SN254_0355_AC0TR8ACXX_ACAGTG_L007	X130226_UNC14_SN744_0315_AD1V5TACXX_CAGATC_L008	X120501_UNC11_SN627_0226_AC0TGKACXX_ACAGTG_L004	X120501_UNC11_SN627_0226_AC0TGKACXX_TGACCA_L008	X140820_UNC17_D00216_0240_AC5FB2ACXX_TTAGGC_L004	X140820_UNC17_D00216_0240_AC5FB2ACXX_ACTTGA_L005	X120521_UNC12_SN629_0212_AC0RWNACXX_TGACCA_L003	X120514_UNC16_SN851_0159_BC0TARACXX_GCCAAT_L008	X130827_UNC15_SN850_0325_BC2AV1ACXX_ACTTGA_L004	X130827_UNC15_SN850_0325_BC2AV1ACXX_TAGCTT_L005	X130722_UNC9_SN296_0385_AD2F28ACXX_GGCTAC_L008	X140312_UNC11_SN627_0348_AC3KRYACXX_ACTTGA_L002	X140312_UNC11_SN627_0348_AC3KRYACXX_CCGTCC_L003	X140815_UNC11_SN627_0374_AC5FPLACXX_CCGTCC_L007	X130325_UNC16_SN851_0231_BC20VNACXX_ACTTGA_L004	X140304_UNC14_SN744_0400_AC3LWGACXX_GGCTAC_L007	X140304_UNC14_SN744_0400_AC3LWGACXX_GAGTGG_L007	X130325_UNC12_SN629_0268_AC22W1ACXX_GTGGCC_L006	X130530_UNC9_SN296_0371_BC2528ACXX_TTAGGC_L008	X130328_UNC10_SN254_0443_AD238RACXX_AGTCAA_L003	X130424_UNC11_SN627_0294_BC236MACXX_GTTTCG_L007	X130606_UNC9_SN296_0372_AC277JACXX_GGCTAC_L001	X130722_UNC9_SN296_0385_AD2F28ACXX_GTTTCG_L008	X130723_UNC9_SN296_0386_BC2E4WACXX_GATCAG_L001	X130723_UNC9_SN296_0386_BC2E4WACXX_GTGGCC_L001	X130827_UNC15_SN850_0325_BC2AV1ACXX_GTGGCC_L006	X130723_UNC9_SN296_0386_BC2E4WACXX_ATCACG_L001	X130723_UNC9_SN296_0386_BC2E4WACXX_ACTTGA_L002	X131008_UNC15_SN850_0331_AC2KJ8ACXX_AGTTCC_L003	X131008_UNC11_SN627_0326_AC2KLPACXX_AGTTCC_L003	X131021_UNC9_SN296_0409_BC2M6NACXX_ATCACG_L004	X140102_UNC15_SN850_0344_AC384WACXX_ACAGTG_L002	X131016_UNC15_SN850_0333_AC2MBAACXX_ATCACG_L007	X140325_UNC11_SN627_0349_AC3KB8ACXX_GATCAG_L008	X140318_UNC14_SN744_0403_AC3M3WACXX_CGATGT_L001	X140325_UNC11_SN627_0349_AC3KB8ACXX_AGTCAA_L008	X140325_UNC15_SN850_0358_AC3LP7ACXX_GATCAG_L001	X140318_UNC14_SN744_0403_AC3M3WACXX_ACAGTG_L002	X140318_UNC14_SN744_0403_AC3M3WACXX_ACAGTG_L006	X140318_UNC14_SN744_0403_AC3M3WACXX_GCCAAT_L004	X140312_UNC11_SN627_0348_AC3KRYACXX_TGACCA_L002	X140318_UNC14_SN744_0403_AC3M3WACXX_TGACCA_L004	X140318_UNC14_SN744_0403_AC3M3WACXX_CGATGT_L003	X140318_UNC14_SN744_0403_AC3M3WACXX_GTGAAA_L003	X141031_UNC11_SN627_0387_AC5FAKACXX_GTCCGC_L002	X130827_UNC15_SN850_0324_AC2B28ACXX_CAGATC_L002	X130827_UNC15_SN850_0324_AC2B28ACXX_CTTGTA_L003	X130926_SN254_0496_AD2DY9ACXX_GTGGCC_L003	X140506_UNC15_SN850_0363_BC3YJYACXX_GATCAG_L004	X140509_UNC11_SN627_0357_BC4CGKACXX_ATGTCA_L002	X140815_UNC11_SN627_0375_BC59VCACXX_GTGAAA_L001	X140820_UNC17_D00216_0240_AC5FB2ACXX_GTTTCG_L007	X140826_UNC9_SN296_0432_AC5CAJACXX_ATCACG_L004	X140815_UNC11_SN627_0375_BC59VCACXX_CCGTCC_L001	X140820_UNC17_D00216_0240_AC5FB2ACXX_ACTTGA_L008	X140404_UNC11_SN627_0350_BC3K66ACXX_ATCACG_L001	X140312_UNC11_SN627_0348_AC3KRYACXX_GCCAAT_L007	X140312_UNC11_SN627_0348_AC3KRYACXX_AGTTCC_L008	X140318_UNC14_SN744_0403_AC3M3WACXX_ATCACG_L007	X140305_UNC13_SN749_0334_BC3L6VACXX_ATCACG_L006	X140305_UNC13_SN749_0334_BC3L6VACXX_GTCCGC_L003	X140318_UNC12_SN629_0354_AC3K7VACXX_ACTTGA_L002	X140305_UNC13_SN749_0334_BC3L6VACXX_ACTTGA_L008	X140815_UNC11_SN627_0375_BC59VCACXX_CGATGT_L003	X140820_UNC17_D00216_0241_BC5DBKACXX_CGATGT_L005	X140325_UNC11_SN627_0349_AC3KB8ACXX_GATCAG_L002	X140506_UNC15_SN850_0363_BC3YJYACXX_ACTGAT_L007	X140509_UNC11_SN627_0357_BC4CGKACXX_CAGATC_L005	X140508_UNC12_SN629_0367_AC3U9RACXX_GAGTGG_L002	X140509_UNC11_SN627_0357_BC4CGKACXX_GATCAG_L004	X140815_UNC11_SN627_0375_BC59VCACXX_GCCAAT_L008	X140820_UNC17_D00216_0241_BC5DBKACXX_TGACCA_L008	X140820_UNC17_D00216_0241_BC5DBKACXX_GCCAAT_L008
ENSG00000254550.1	0.669387	0	0.0138553	0.699221	0.113929	0.173881	0.0384189	0.0147388	0.0658871	0.0525418	0.0118368	0.115802	0.021287	0.107055	0.0155304	0.0497579	0	0.165019	0.0718562	0.0434655	0.045475	0.0126509	0.0354017	0.013099	0.08794	0.0536576	0	0.395127	0.126003	0.0509871	0.0377706	0.0164058	0.0281076	0.0365459	0.0454006	0.0140052	0	0.0402071	0.0373646	0.0120023	0.0275164	0.0894557	0.0855996	0.0151295	0.84354	0.0462171	0.391142	0.0622482	0	0	0.035894	0	0.0206752	0.0317021	0.0714082	0.247242	0.460546	0.661833	0.134227	0.213174	0.129023	0.12462	0.142329	0.921555	0.218118	0.298078	0.260273	0	0.0348958	0.122046	0.223018	0	0.0583575	0.0424748	0.0928109	0	0.129702	0.553029	0	0.0371891	0.0517017	0.100338	0.0334838	0.0192753	0.136376	0.0686102	0	0.0163835	0.177213	0.0207981	0.0191326	0.0682882	0.481479	0.276192	0.0228134	0.38005	0.102088	0.0228466	0.338877	0.121538	0.0836648	0.246937	0.0723224	0	0.54618	0.0416452	0.236812	0.120519	0.154453	0.0584518	0	0.310781	0.0315411	0.0555612	0
ENSG00000211661.2	0.669292	0	0.0275213	0.0809796	0	0	0	0.0853402	0	0	0	0	0	0.0333367	0.0155304	0	0.0136388	0	0	0	0	0	0	0	0.0301808	0	0	0	0.0190019	0.0172862	0.0377706	0	0	0	0	0	0	0	0	0	0	0	0	1.27433	0	0	0	0.074246	0	0	0	0	0	0	0	0	0	0.0206376	0.0597446	0	0	0.0432888	0	0	0.0161183	0	0	0	0	0	0	0.0970119	0	0	0	0	0	0	0	0	0	0	0	0	0.136376	0.0175989	0	0	0	0	0.0191326	0.0232847	0.0142805	0.0964132	0	0	0	0	0.022162	0	0	0	0	0	0	0	0	0	0	0.140183	0	0	0.0315411	0	0
ENSG00000259644.1	0.66928	0.121572	0.118286	0.0613411	0.0471403	0.0413369	0	0.0853402	0.0658871	0.0178225	0.101802	0.0957204	0.021287	0.0655979	0.117972	0.12004	0.0791747	0.0859096	0.060233	0.0714272	0	0.0251438	0.0583253	0.013099	0.0301808	0.355718	0	0.0524419	0.0376495	0.0674211	0	0.0325468	0.068841	0	0.0304949	0.0278169	0	0.0788599	0.0188568	0.0238623	0.0542958	0.0393219	0.0578726	0.0734573	0.0147733	0.0574452	0.103268	0.165374	0	0	0.035894	0	0.0409315	0.106821	0.0714082	0.108626	0.0214331	0.0408579	0	0.120392	0.038593	0.181552	0	0	0.0781129	0.0562647	0.079346	0	0.0686149	0.0541388	0.210445	0	0.0198333	0.069821	0.080068	0.0632476	0.117463	0.0585392	0.0707438	0.0730447	0.100861	0.471945	0.0658827	0	0.311362	0.117145	0.0383101	0.0163835	0.0866177	0.0411725	0.0744273	0.0460396	0.0422438	0.184343	0.045118	0.0944706	0.052346	0.0884124	0.0438436	0.218417	0.160867	0.131072	0.0723224	0.0727413	0.166921	0.0551502	0.0888713	0.0917234	0.154453	0.0584518	0.0382394	0.101837	0.0158949	0.0734162	0.059697
ENSG00000232727.2	0.669271	0.0160296	0	0	0.092158	0	0.012971	0.347653	0.0498178	0.0860961	0.0909889	0.0329354	0.0107002	0	0.0308232	0.247322	0	0.0111511	0	0.0146994	0.0153893	0.0617124	0	0.013099	0.0301808	0.0536576	0	0.017788	0.108945	0.397581	0.0190636	0.0325468	0.0281076	0.0365459	0	0	0.0537843	0	0	0.225993	0.667084	0	0	0	0.249026	0.0685486	0.160469	0.248886	0	0	0	0.0130351	0.0409315	0.0159767	0	0	0.0214331	0.0206376	0.020314	0.0181119	0	0.0847811	0.142329	0	0	0.0191088	0	0.0187292	0	0	0.0457814	0	0	0.0424748	0.0274079	0	0.0273211	0.0296979	0	0.0187674	0	0.0149652	0.0334838	0.0192753	0	0	0	0	0.0128428	0	0.0379059	0	0.0559376	0	0	0.56508	0	0.0228466	0.022162	0.014257	0.0215815	0	0	0	0.015025	0	0.0342589	0.0315186	0.0328581	0	0	0.0419873	0.0158949	0	0.151896
ENSG00000243008.2	0.669246	0.092536	0.0138553	0.119136	0.254343	0.020882	0.0384189	0.271405	0.0498178	0.0178225	0	0.632197	0.0107002	0.0655979	0.0607247	0.0497579	0.0664066	0.0961474	0.060233	0	0.00772423	0.0853691	0.0469292	0.0761376	0	0.0271887	0.284835	0.10227	0.0559556	0.312008	0.0377706	0.0946252	0.0554467	0.0365459	0.0304949	0.0278169	0.0137197	0	0.0188568	0.245074	0.495711	0.0263856	0.0147852	0.167998	0.0436807	0.0348616	1.61012	0.0978183	0	0.0163848	0.548653	0.157487	0.536653	0.0317021	0.0183357	0.0971229	0.297605	0	0.020314	0.0359016	0.163022	0.0642501	0	0.10501	0.218118	0.143529	0.0483589	0.037114	0.101234	0.154345	0.117713	0.0496819	0.247202	0.028516	0.0137978	0	0.105072	0.0585392	0.0707438	0.0552776	0.315855	0.74941	0.0498144	0.038186	0.284242	0.0348934	0	0	0.0746937	0.0999174	0.126824	0.19229	0.121728	0.0562259	0.109194	0.0793323	0.133925	0.109346	0.145715	0.0421754	0.0427071	0.0173547	0.106612	0.0186874	0.015025	0.204407	0.0781849	0.240728	0.0646707	0.166007	0.0568243	0.121017	0.120601	0.108197	0.0788295
ENSG00000109805.9	0.6692	1.89302	1.06383	2.7249	1.5252	1.69606	1.08903	2.60941	1.26807	1.68744	0.816317	1.81932	1.47902	1.92141	1.84644	2.58739	1.85794	1.41521	1.59154	1.307	0.5202	0.74556	1.03454	1.16786	1.054	2.16688	1.72519	1.46331	0.851369	1.23579	0.861413	1.34248	0.874139	0.881464	0.741578	1.00604	0.491921	0.79002	0.402078	0.839899	2.36583	1.66099	1.36214	1.74764	2.52965	1.78421	0.959377	2.49413	0.597032	1.28374	0.774483	0.665091	2.44666	0.608383	1.23085	1.57113	1.89528	1.98177	1.83315	1.36252	3.04397	1.47298	0.943049	1.9508	1.12489	1.99956	1.48959	0.552344	1.11831	1.52953	1.32129	0.836111	1.34663	1.28588	2.22341	1.02411	1.89467	2.47246	1.32474	0.553219	1.35889	1.53336	0.887944	2.10899	1.31409	1.54607	1.94794	0.937165	0.824018	1.08332	1.39444	1.00916	2.51931	1.60177	1.21693	2.06297	1.05811	1.65423	1.3294	1.42872	2.20037	0.986038	0.446296	0.774501	1.27778	3.79012	1.86925	3.76813	2.00331	2.1742	1.6163	1.51713	1.98521	0.940654	2.08358
ENSG00000213519.2	0.669177	0.107159	0.0410031	0.119136	0	0	0.0384189	0.112242	0.0168832	0.0178225	0.0118368	0.0648206	0	0.0442065	0.0308232	0	0.0791747	0.033087	0.0484732	0.0434655	0.022996	0.0126509	0.0469292	0.0260287	0.08794	0.0136867	0	0.0352651	0.0376495	0.0172862	0.0918793	0.0325468	0.0554467	0	0.0153637	0	0	0.0135828	0.0373646	0.0471684	0.0275164	0.0132798	0.0718322	0.0151295	0.0293315	0.0233755	0.231978	0.0127635	0	0.0483705	0.035894	0	0.0409315	0.0922417	0.0183357	0.0251793	0	0.0801117	0.0976791	0.120392	0.0573449	0	0	0	0.0161183	0.0191088	0.0324977	0	0.0686149	0.0183739	0.0605876	0.0814828	0.0954524	0.14764	0	0.0215301	0.165545	0.0149592	0.0707438	0.0730447	0.147717	0.0297097	0.0658827	0.0567458	0.0180994	0.0518939	0	0.0163835	0	0.0411725	0.0191326	0	0.0559376	0.0562259	0.0669359	0.0639614	0.102088	0	0.0858453	0	0.0215815	0.0511859	0.0723224	0.0370319	0.0298276	0.0140753	0.0564631	0.240728	0.016564	0.0725461	0.0193025	0.176442	0.0469462	0.125144	0.0202976
ENSG00000227758.1	0.669136	0.0160296	0.0275213	0.0809796	0.0238479	0	0.0384189	0.0435802	0.0658871	0.0178225	0	0.022077	0.0107002	0.0333367	0.103964	0	0.0917818	0.126246	0.0484732	0.0146994	0.0818524	0.0126509	0.0469292	0	0.115615	0.0536576	0	0.017788	0	0.0342786	0.126391	0.0640676	0.0141526	0	0	0	0	0.0269836	0.0188568	0.0355832	0.0275164	0	0.0293549	0.0734573	0.0147733	0.0685486	0.0632312	0.0501047	0	0.0325056	0	0.0130351	0.0607857	0.106821	0	0.0251793	0	0.0206376	0.0402236	0.198296	0	0.0218786	0	0	0.031981	0.0191088	0.0163809	0	0.0348958	0.0364162	0	0	0.0392809	0	0.0408352	0.0426064	0	0.0149592	0	0	0.0261849	0.0297097	0.0498144	0.038186	0.103986	0.101227	0	0	0	0.0411725	0.0191326	0	0.0142805	0.0143556	0.045118	0	0	0	0.022162	0.0283137	0.0215815	0.0839098	0.0723224	0.055046	0.0298276	0	0.0115505	0.0917234	0.0802054	0.0149364	0	0.0419873	0.0315411	0.0555612	0.0202976
ENSG00000171476.21	0.6691	2.63846	3.28202	2.18928	2.86266	2.706	2.59155	2.93004	2.50311	2.6327	2.40669	2.40502	2.86478	2.55886	3.01362	3.67481	3.17983	2.05497	1.92943	2.73969	2.9653	3.98899	1.70774	2.92682	2.37433	3.22462	2.5634	2.68864	2.79404	3.2775	3.3016	2.16045	2.34522	2.64764	2.73829	2.11013	3.4938	2.45205	2.11283	2.88707	3.14566	1.46836	1.90725	3.54778	2.72704	1.88966	3.37037	3.60619	2.54419	2.94479	2.41722	2.67149	3.07646	2.54731	2.04825	2.47016	3.22336	3.56688	4.02971	3.15384	3.18127	2.78341	2.75749	2.4343	2.48901	2.4436	1.37948	2.59964	2.59743	3.12546	1.83455	3.55025	3.47224	3.01601	2.73666	2.90344	2.80065	2.36233	1.9475	2.51348	2.72612	1.6841	2.12692	1.779	2.9733	3.26417	2.30472	2.17999	2.56854	2.36521	3.45553	2.43265	3.13575	2.78391	2.97783	3.1608	2.41366	2.98742	3.47247	1.86731	2.36077	3.12655	3.19691	2.8363	2.04008	2.03444	3.49388	2.37493	2.96297	2.80609	3.29003	1.98247	4.24077	2.95426	4.27906
ENSG00000236643.1	0.668983	0.0626321	0.166677	0.0809796	0.0238479	0.020882	0	0.0435802	0	0.0178225	0	0.022077	0.031763	0.0333367	0.0155304	0.0251884	0.0791747	0.0111511	0.0123403	0.0434655	0.0153893	0	0.0354017	0	0	0.0666339	0.0191993	0.017788	0.0190019	0.0509871	0.0741664	0.0484314	0.0281076	0.0543298	0	0.0278169	0	0.0269836	0.0188568	0	0.130583	0.0132798	0.0437154	0.0151295	0.0293315	0.0233755	0.0215244	0.0127635	0.0197241	0.0163848	0	0.0386063	0.0409315	0.0159767	0.0183357	0.0126689	0	0.0206376	0.0788917	0.167858	0.129023	0.0642501	0.0557738	0	0.0161183	0.0562647	0	0.0187292	0.0348958	0.0183739	0.0605876	0.0168364	0.0583575	0.0143597	0.0540846	0.0215301	0.0407068	0.0149592	0.093255	0	0.0261849	0.0149652	0.0498144	0.038186	0.035877	0.117145	0.0569284	0	0.0380441	0	0.0563333	0.0460396	0.134382	0.0143556	0.0228134	0.0793323	0.164781	0	0.0858453	0.0558477	0	0.0998788	0.0723224	0.0186874	0	0.0140753	0.0342589	0.0917234	0.0328581	0.0725461	0.0382394	0.0419873	0	0	0
ENSG00000254717.2	0.668951	0.0318063	0.0138553	2.47671	0	0.464265	0.0993419	0	0.267335	0.134407	0.0465289	0.210574	0.981115	0.333241	0.131786	0.0251884	0.175843	0.193143	0.0833458	0.212631	0.00772423	0.0126509	0.224943	0.482243	0.142544	0	0.0191993	0.0693288	0.0559556	0.0172862	0.0190636	0.0946252	0.0820583	0.0543298	0.0304949	0	0	0.0269836	0.0188568	0	0	0.0647029	0.151729	0.0300335	0.0293315	0.163293	0.0425952	0.0378119	0	0.0325056	0.104034	0.0635399	0.303902	0.254557	0.0363413	0.0126689	0.0424164	0.377576	0.020314	0.270567	0.0573449	0.181552	0.0557738	0.428631	0.178136	0.0378593	0.221331	0.055167	0.0348958	0.0183739	0.0154945	0.0814828	0.0392809	0.069821	1.89531	0.298782	0.0798211	0.0149592	0.312275	0.0905016	0.570636	0.0866055	1.35952	0	0.0873887	0.117145	0.301201	0.0163835	0.198635	0.06114	0.208477	0	1.88848	0.593168	0.244441	0.0639614	0.0857805	0.244761	0.183725	0.146652	0.0427071	0	0	0.0370319	0.240977	0	0	0.7054	0.0646707	1.1992	0.0929891	0.749013	0.937709	0.0555612	0.400197
ENSG00000228869.1	0.668882	0.0160296	0.0931828	0.208606	0.0238479	0.020882	0	0.0853402	0.0658871	0.0525418	0.0465289	0.0110994	0.0421303	0.0655979	0.0308232	0.0251884	0.0136388	0.054552	0.0484732	0.0291859	0.0674598	0.0126509	0.0469292	0.0260287	0.0301808	0.116918	0.0191993	0.0524419	0.0559556	0.0509871	0.0377706	0.0484314	0.068841	0.0184399	0.0454006	0.0414404	0.199693	0	0	0.0471684	0.0803768	0.0132798	0.0293549	0.0300335	0.0293315	0.0348616	0.0632312	0.0253661	0.0197241	0.0163848	0.018108	0.0259024	0	0.0317021	0.105287	0.0497401	0	0.117883	0.0402236	0.0359016	0.038593	0.12462	0.018939	0.0362425	0.0161183	0.0378593	0.0324977	0	0.0176001	0.0364162	0.171751	0.112303	0	0.0832187	0.130093	0.0215301	0.117463	0.086572	0.0707438	0	0.0517017	0.0585622	0.0658827	0.0192753	0.035877	0.0348934	0.0569284	0.0483666	0.144194	0	0.0191326	0.0460396	0.108911	0.0143556	0.0228134	0.032492	0.102088	0.0670313	0.0438436	0.0957774	0.0215815	0.0344133	0.171854	0.0370319	0.100722	0.0684753	0.0342589	0.106225	0.0646707	0.100152	0.0193025	0.121017	0.120601	0.0373817	0.0202976
ENSG00000207864.2	0.668881	0	0.504244	0.0208679	0.0238479	0.0413369	0.012971	0	0.0168832	0.0178225	0	0.0543048	0.021287	0.0112362	0.0458857	0	0.0270941	0	0.0123403	0.0291859	0.00772423	0.0374825	0.0119404	0.0761376	0	0.0271887	0	0.017788	0.0559556	0.0509871	0.126391	0	0.0554467	0	0	0.0278169	0.0137197	0	0	0	0.0275164	0	0.0293549	0.333867	0.0147733	0	0.0425952	0.0501047	0	0.0163848	0.035894	0.0878669	0.0802534	0.106821	0.0540285	0.0251793	0	0	0	0.242282	0.0194827	0	0	0	0.0930291	0	0.0163809	0	0.0686149	0.0541388	0.0154945	0.0814828	0.0198333	0.0143597	0.080068	0	0.0407068	0.0296979	0	0	0.0261849	0.0297097	0.142565	0	0.103986	0.290682	0	0.0483666	0	0.137247	0.0191326	0	0.0827752	0	0	0	0.0177549	0	0.0438436	0.014257	0.0633956	0.131072	0.233099	0.107219	0.0444143	0	0.0564631	0.148509	0.0802054	0	0	0.0419873	0.0315411	0.0188655	0
ENSG00000253988.1	0.66881	0.339303	0.388224	0.290724	0.272885	0.274995	0.221586	0.347653	0.267335	0.195391	0.154179	0.246103	0.229668	0.257575	0.318918	0.227202	0.410846	0.247123	0.260827	0.247916	0.137436	0.195922	0.185818	0.244426	0.243548	0.384274	0.224744	0.370652	0.310779	0.232339	0.311655	0.234802	0.250808	0.260651	0.102896	0.0548809	0.176806	0.209031	0.174253	0.282178	0.309453	0.171562	0.283441	0.333867	0.348346	0.434357	0.566177	0.3801	0.0580423	0.234532	0.298018	0.283681	0.334268	0.394168	0.341536	0.305265	0.359971	0.472942	0.18666	0.324844	0.558243	0.162933	0.237183	0.229802	0.340908	0.26902	0.166932	0.234819	0.250054	0.368143	0.504307	0.185439	0.365121	0.287173	0.308389	0.298782	0.475831	0.423637	0.178551	0.157433	0.315855	0.352189	0.227438	0.240961	0.337765	0.236115	0.256888	0.221363	0.250264	0.408382	0.380901	0.19229	0.407731	0.380279	0.207629	0.368694	0.265842	0.426262	0.487023	0.387879	0.299406	0.433528	0.30473	0.188547	0.252804	0.374039	0.245938	0.485139	0.337076	0.442628	0.256462	0.371738	0.277963	0.294759	0.236308
ENSG00000260929.1	0.668761	0.0160296	0.0803909	0.10024	0	0	0.0257759	0.0435802	0.0168832	0.0178225	0.0350981	0.0110994	0	0.0112362	0.0308232	0.0251884	0.0270941	0.033087	0.0245303	0.0146994	0.0305453	0	0.0119404	0	0.115615	0.079444	0	0	0	0.0172862	0.0377706	0	0.0281076	0	0.0153637	0.0140052	0.0272537	0	0.0188568	0	0.0542958	0	0.0293549	0.289215	0	0.0233755	0.122701	0	0	0	0.018108	0	0.0206752	0.0159767	0.0363413	0.0375351	0.0214331	0.0991756	0.0402236	0.0533803	0	0.0218786	0.037526	0	0.031981	0	0	0	0.0176001	0.0183739	0.0457814	0.0168364	0.0198333	0.0562414	0.0540846	0.0215301	0	0	0	0.0371891	0	0.0297097	0	0.0192753	0.0873887	0	0	0.0483666	0.0255228	0.0207981	0.0563333	0.0232847	0.0559376	0.147601	0	0.0163779	0	0	0.0438436	0.0421754	0.0427071	0.0511859	0.0368149	0.0186874	0.0298276	0.0140753	0.0115505	0.0315186	0.0646707	0.0296529	0.0382394	0.0419873	0	0	0
ENSG00000119457.7	0.668746	0.0318063	0.941022	0.15589	0.156099	0.242413	0.145542	0.112242	0	0.165364	0.0235351	0.0436772	0.167952	0.146862	0.0753467	0.0737382	0.209813	0.054552	0.0484732	0.0291859	0.074682	0.0853691	0	0.0387933	0.267282	0.63232	0	0.10227	0.0559556	0.0835893	0.0190636	0.0640676	0.0281076	0.0184399	0	0	0	0.0269836	0.0909174	0.0586208	0	0.0263856	0.177003	0.242476	0.225548	0.0685486	0.0215244	0.109399	0	0.424375	0.120367	0	0.172283	0.0774469	0	0.0737121	0.0629684	0.0606774	0.134227	0.460497	0	0	0.108601	0.15365	0.191642	0.0191088	0	0.0903236	0.0850575	0.0183739	0.131499	0.226883	0.182582	0.254072	0.154198	0	0	0.0442225	0	0	0.0765835	0.0149652	0.0658827	0.0928628	0.0180994	0.148241	0	0	0.0984012	0.0999174	0.298401	0.0460396	0.121728	0.042463	0.109194	0.109383	0.194712	0	0.0438436	0.014257	0.103531	0.205045	0.0368149	0.055046	0.0869395	0.0140753	0.0673829	0.444916	0.0488909	0.0441561	0	0.0419873	0.0315411	0.0909579	0.236308
ENSG00000118193.11	0.668699	0.850654	0.615757	2.2817	0.998258	0.980964	0.593017	1.44382	0.643119	0.861475	0.287731	1.13446	0.451173	1.36777	1.06798	1.53637	1.13173	0.798529	0.77914	0.619965	0.221648	0.195922	0.744363	0.333292	0.496803	1.43112	0.606253	0.933523	0.282258	0.92996	0.32565	0.620651	0.395151	0.231551	0.293126	0.270242	0.316987	0.362985	0.158132	0.309129	0.95174	0.759082	0.728727	1.16165	1.57379	0.963207	1.0772	1.49123	0.0766645	0.345712	0.337904	0.263724	1.36728	0.338345	0.429599	1.00574	0.997497	1.05664	1.26545	0.579926	1.68037	0.67969	0.69025	1.16189	0.796908	1.63859	0.760613	0.204465	0.536632	0.675122	0.661094	0.292355	0.336919	0.577184	1.4439	0.314796	1.11955	1.18196	0.753315	0.37478	0.87802	0.901193	0.389816	1.23902	0.704479	0.672308	0.497364	0.272962	0.399565	0.435939	0.594047	0.386051	2.04527	1.01668	0.665828	1.5438	0.620493	0.642525	0.686131	0.778154	1.54011	0.647271	0.345369	0.424068	0.630223	2.60285	0.934181	2.40861	1.35826	1.16693	0.64003	1.13867	1.03904	0.451927	0.864505
